id,first_name,last_name,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
354302,Lamar,Bowers,26-39,female,10-19y,none,working class,0.6867949983714890,TRUE,before 2015,FALSE,TRUE,10238,13000.0,sedan,0,0,0,FALSE
959292,Julianne,Covarrubias,65,female,10-19y,university,upper class,0.666940244836433,TRUE,before 2015,TRUE,TRUE,10238,9000.0,sedan,2,0,2,FALSE
335156,Keaton,Bentley,26-39,female,10-19y,high school,working class,0.35006852113617300,TRUE,before 2015,FALSE,FALSE,10238,17000.0,sedan,1,0,0,FALSE
556971,Turner,Mckinley,26-39,male,10-19y,university,upper class,0.5620592676160160,TRUE,after 2015,TRUE,TRUE,32765,8000.0,sedan,1,1,0,FALSE
451148,Jayvon,Doll,65,female,20-29y,high school,upper class,0.6624382802068760,FALSE,before 2015,FALSE,TRUE,32765,12000.0,sedan,3,1,0,FALSE
541074,Arthur,Coombs,26-39,male,10-19y,high school,working class,0.5059182300320120,FALSE,before 2015,TRUE,TRUE,10238,10000.0,sedan,2,1,0,FALSE
593578,Diana,Parrish,16-25,female,0-9y,none,poverty,0.2457399176525430,FALSE,before 2015,FALSE,FALSE,32765,13000.0,sedan,0,0,0,TRUE
927572,Rowan,Gaytan,40-64,male,20-29y,high school,upper class,0.6514777105115380,TRUE,before 2015,FALSE,TRUE,32765,12000.0,sedan,9,2,0,FALSE
370627,Kory,England,16-25,female,0-9y,university,working class,0.3771441874277570,TRUE,after 2015,FALSE,FALSE,32765,,sedan,0,0,0,FALSE
600608,Yaritza,Swisher,16-25,male,0-9y,high school,middle class,0.3840554262356350,FALSE,before 2015,FALSE,FALSE,21217,17000.0,sedan,0,0,0,TRUE
773054,Alessandra,Milligan,65,female,30y+,university,upper class,0.5152774932024550,TRUE,after 2015,TRUE,TRUE,10238,11000.0,sedan,2,1,2,FALSE
326697,Patricia,Wolff,16-25,male,0-9y,high school,poverty,,FALSE,before 2015,FALSE,TRUE,10238,15000.0,sedan,0,0,0,TRUE
148284,Ezequiel,Gregory,40-64,male,10-19y,university,upper class,0.6056771604160300,TRUE,after 2015,TRUE,TRUE,10238,13000.0,sedan,1,0,2,TRUE
483232,Eliana,Frame,40-64,male,20-29y,university,upper class,0.6081745188043150,TRUE,before 2015,FALSE,TRUE,32765,10000.0,sedan,7,0,1,FALSE
752775,Jaelyn,Adame,40-64,male,0-9y,university,upper class,0.6377499969959000,TRUE,before 2015,FALSE,TRUE,32765,,sedan,0,0,0,TRUE
317412,Omar,Valdivia,26-39,male,10-19y,university,upper class,,TRUE,before 2015,TRUE,FALSE,32765,11000.0,sedan,5,0,0,FALSE
694920,Hillary,Fraley,40-64,female,20-29y,university,upper class,0.48123380493259700,TRUE,before 2015,TRUE,TRUE,32765,7000.0,sedan,5,0,1,FALSE
845494,Preston,Pierson,26-39,female,10-19y,university,middle class,0.5671296948261140,TRUE,after 2015,TRUE,TRUE,10238,11000.0,sedan,1,1,0,FALSE
922147,Krysten,Corrigan,26-39,female,10-19y,university,middle class,0.6575450568373520,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,0,0,1,FALSE
394677,Susana,Farias,26-39,female,10-19y,university,middle class,0.4633341165021000,FALSE,after 2015,FALSE,FALSE,32765,11000.0,sedan,2,0,1,FALSE
831133,Andrea,Hood,65,male,30y+,university,upper class,0.4099015796951400,TRUE,before 2015,TRUE,TRUE,92101,10000.0,sedan,6,0,0,FALSE
458721,Jena,Girard,26-39,female,0-9y,university,middle class,0.6237900769375630,FALSE,before 2015,FALSE,TRUE,92101,8000.0,sedan,0,0,0,TRUE
981386,Enoch,Peoples,26-39,female,10-19y,high school,middle class,0.6811481136521420,TRUE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,FALSE
42168,Caitlin,Haase,16-25,female,0-9y,high school,working class,0.5013713614016170,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,0,0,0,FALSE
902925,Jasmine,Granados,16-25,male,0-9y,none,poverty,0.19658068369052500,TRUE,before 2015,FALSE,FALSE,10238,15000.0,sedan,0,0,0,TRUE
75332,Abigail,Bullock,65,male,30y+,high school,upper class,0.5755602108751550,TRUE,after 2015,TRUE,TRUE,10238,9000.0,sedan,5,1,1,FALSE
789201,Federico,McMahan,16-25,female,0-9y,high school,working class,0.4715380236955650,FALSE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,TRUE
332784,Gonzalo,Dietrich,26-39,female,10-19y,high school,middle class,0.5861360604483770,TRUE,before 2015,TRUE,FALSE,10238,14000.0,sedan,1,0,1,FALSE
861839,Drew,Swenson,26-39,male,10-19y,university,upper class,0.6754406974300350,TRUE,after 2015,FALSE,TRUE,32765,,sedan,3,0,1,TRUE
249673,Lexi,Cox,40-64,male,0-9y,high school,upper class,0.6207307927876980,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,0,0,0,TRUE
56947,Lizbeth,Corey,40-64,male,20-29y,university,upper class,0.5650533271502790,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sports car,2,2,6,FALSE
668061,Serena,Downing,65,female,0-9y,university,upper class,0.7403233056364580,TRUE,after 2015,TRUE,TRUE,32765,10000.0,sedan,0,0,0,FALSE
277229,Kaytlin,Isom,40-64,male,10-19y,university,middle class,0.5804717515794330,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,1,2,2,FALSE
210131,Jakayla,McGregor,40-64,male,10-19y,high school,middle class,,TRUE,before 2015,TRUE,TRUE,32765,10000.0,sports car,3,1,1,FALSE
325888,Anderson,Carlton,40-64,male,20-29y,high school,working class,0.4704665936904270,TRUE,before 2015,TRUE,TRUE,10238,9000.0,sedan,6,2,4,FALSE
87330,Cristofer,Canfield,65,female,30y+,university,upper class,0.6843084001191900,TRUE,before 2015,TRUE,TRUE,10238,14000.0,sedan,0,2,0,FALSE
850125,Hannah,Lee,40-64,male,10-19y,university,upper class,0.5515933043764040,TRUE,after 2015,TRUE,FALSE,10238,13000.0,sedan,1,0,1,FALSE
318800,Christiana,Argueta,16-25,male,0-9y,none,working class,0.4540926707599220,FALSE,before 2015,FALSE,FALSE,10238,9000.0,sedan,0,0,0,TRUE
914600,Scott,Haywood,40-64,female,20-29y,university,upper class,0.6641891015620240,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,2,0,3,FALSE
383237,Garett,Casey,16-25,male,0-9y,none,poverty,0.3108475813289620,TRUE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
397421,Travion,Meadows,16-25,female,0-9y,high school,poverty,,FALSE,before 2015,TRUE,TRUE,10238,11000.0,sedan,0,0,0,FALSE
146453,Jakob,Linares,65,male,10-19y,university,upper class,0.5978510844277740,TRUE,before 2015,TRUE,FALSE,10238,12000.0,sedan,0,0,1,FALSE
954268,Mikaila,Greenfield,40-64,male,20-29y,university,upper class,0.5045698916727220,TRUE,after 2015,TRUE,TRUE,32765,7000.0,sedan,4,1,0,FALSE
867300,Micheal,Xiong,65,male,0-9y,university,upper class,0.5183450827189470,TRUE,after 2015,FALSE,FALSE,92101,,sedan,0,0,0,FALSE
250336,Pierce,Whitlock,40-64,female,20-29y,university,upper class,0.5832958365331580,TRUE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,FALSE
8316,Kiersten,Troutman,40-64,male,10-19y,high school,upper class,0.7200874460428610,TRUE,before 2015,TRUE,TRUE,92101,12000.0,sedan,1,0,2,FALSE
887384,Brady,Grantham,26-39,female,10-19y,high school,poverty,0.6002465292424250,FALSE,before 2015,TRUE,FALSE,10238,7000.0,sedan,3,0,3,FALSE
579169,Lewis,Jack,26-39,male,10-19y,none,middle class,0.4977088999668310,TRUE,before 2015,TRUE,TRUE,32765,11000.0,sports car,2,1,0,TRUE
735228,Brannon,Rourke,16-25,female,0-9y,none,poverty,,FALSE,before 2015,FALSE,TRUE,10238,14000.0,sedan,0,0,0,TRUE
646884,Kobe,Greenberg,65,male,30y+,university,upper class,,TRUE,after 2015,FALSE,TRUE,32765,7000.0,sedan,13,1,2,FALSE
227345,Bryon,Jaramillo,16-25,male,0-9y,high school,working class,,FALSE,before 2015,FALSE,FALSE,32765,14000.0,sedan,0,0,0,TRUE
578045,Giovanni,Serna,65,male,20-29y,university,upper class,0.3144599834469870,TRUE,after 2015,TRUE,TRUE,92101,10000.0,sedan,4,1,7,FALSE
695132,Destiny,Bueno,16-25,female,0-9y,university,working class,0.3161664618349700,TRUE,before 2015,TRUE,FALSE,10238,13000.0,sedan,0,0,0,TRUE
442801,Blair,Sun,16-25,female,0-9y,high school,poverty,0.3082204398310870,FALSE,before 2015,FALSE,FALSE,32765,13000.0,sedan,0,0,0,TRUE
83419,Maxwell,Sharma,26-39,female,0-9y,high school,middle class,0.5822555143238900,TRUE,after 2015,TRUE,FALSE,10238,13000.0,sedan,0,0,0,FALSE
266664,Mitchell,McPherson,40-64,male,0-9y,none,working class,0.3230986555294420,FALSE,before 2015,TRUE,TRUE,10238,6000.0,sedan,0,0,0,TRUE
48467,Osvaldo,Kern,40-64,male,20-29y,none,middle class,0.5272677134348830,TRUE,before 2015,FALSE,FALSE,10238,12000.0,sedan,5,0,5,FALSE
956725,Savannah,Bouchard,16-25,male,0-9y,university,upper class,0.7387365848026440,TRUE,before 2015,TRUE,FALSE,10238,11000.0,sedan,0,0,0,TRUE
59488,Amaiya,Tapia,40-64,male,20-29y,university,upper class,0.5628766176819730,TRUE,before 2015,TRUE,TRUE,10238,10000.0,sports car,1,0,3,FALSE
513565,Dana,Viera,16-25,female,0-9y,high school,working class,0.6578040520558440,TRUE,before 2015,FALSE,FALSE,32765,14000.0,sedan,0,0,0,TRUE
855822,Juliette,Spivey,16-25,male,0-9y,none,poverty,0.5135702694991500,FALSE,before 2015,FALSE,FALSE,10238,9000.0,sedan,0,0,0,TRUE
493576,Brianna,Michaud,26-39,female,0-9y,high school,middle class,0.4809742536849560,TRUE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,TRUE
854084,Lydia,Saldivar,26-39,male,0-9y,high school,middle class,0.4974447856527830,TRUE,before 2015,FALSE,FALSE,10238,15000.0,sedan,0,0,0,FALSE
477066,Melody,Wong,16-25,male,0-9y,university,middle class,0.5421766916223110,TRUE,before 2015,FALSE,TRUE,32765,7000.0,sedan,0,0,0,FALSE
468466,Jarret,Goode,16-25,male,0-9y,high school,poverty,0.3547285539804470,FALSE,before 2015,FALSE,TRUE,32765,9000.0,sedan,0,0,0,TRUE
880743,Jackeline,Carl,26-39,female,10-19y,university,working class,0.2881664672395420,TRUE,before 2015,TRUE,TRUE,32765,9000.0,sedan,3,1,2,FALSE
407928,Astrid,Black,65,male,10-19y,high school,upper class,0.44540556860034500,TRUE,before 2015,TRUE,TRUE,10238,14000.0,sedan,1,0,2,FALSE
394404,Keandre,Rushing,40-64,male,20-29y,university,upper class,0.5503647277916660,TRUE,after 2015,TRUE,TRUE,10238,8000.0,sedan,5,0,3,FALSE
910818,Aditya,Walters,26-39,male,10-19y,none,working class,0.4250601733588460,FALSE,before 2015,TRUE,TRUE,10238,11000.0,sedan,0,0,1,FALSE
368162,Caleb,Mathis,40-64,female,20-29y,university,upper class,0.6216551427948760,TRUE,after 2015,FALSE,TRUE,32765,11000.0,sedan,0,2,0,FALSE
92996,Tatiyana,Mount,16-25,female,0-9y,university,middle class,0.522834109859868,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,0,TRUE
593823,Armand,Tamayo,65,male,30y+,university,upper class,0.6931800347068970,TRUE,after 2015,FALSE,FALSE,10238,14000.0,sedan,4,0,1,FALSE
573601,Klarissa,Grover,40-64,female,20-29y,high school,middle class,0.622640063013135,TRUE,after 2015,TRUE,FALSE,32765,10000.0,sedan,5,0,1,FALSE
391636,Rohan,Rudolph,65,male,30y+,high school,upper class,0.5739688765741840,TRUE,after 2015,TRUE,TRUE,10238,13000.0,sedan,3,0,8,FALSE
628053,Kobie,Mclemore,40-64,female,20-29y,high school,upper class,0.5466866988069960,TRUE,before 2015,TRUE,TRUE,92101,8000.0,sedan,2,1,4,FALSE
916342,Rosalinda,Reardon,40-64,male,10-19y,university,middle class,0.570127445996026,FALSE,before 2015,TRUE,TRUE,10238,,sedan,1,0,3,FALSE
875379,Jaycie,Finney,40-64,male,20-29y,university,upper class,0.6069875300207480,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,3,1,3,FALSE
934637,Yusuf,Nickerson,40-64,male,20-29y,university,upper class,0.7228069444299720,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,5,0,2,FALSE
893612,Alex,Zepeda,65,female,10-19y,high school,upper class,0.6854959050234730,TRUE,after 2015,TRUE,TRUE,10238,13000.0,sedan,0,1,0,FALSE
791622,Christopher,Woody,26-39,female,10-19y,university,working class,0.3990621047256100,TRUE,before 2015,TRUE,FALSE,32765,11000.0,sedan,0,1,0,FALSE
694795,Matthew,Collazo,65,female,10-19y,university,upper class,0.5910989151873360,FALSE,after 2015,TRUE,TRUE,10238,10000.0,sedan,1,0,1,FALSE
808517,Mikael,Dowell,26-39,male,10-19y,high school,middle class,,TRUE,before 2015,FALSE,TRUE,32765,10000.0,sedan,1,0,0,FALSE
126044,Karley,Hunt,40-64,male,20-29y,none,working class,0.4919497683527120,TRUE,before 2015,TRUE,TRUE,10238,7000.0,sedan,3,1,3,FALSE
756176,Aysha,Legg,40-64,male,20-29y,high school,upper class,0.5430384303733920,TRUE,after 2015,TRUE,TRUE,10238,,sports car,6,1,4,FALSE
821932,Britton,Carter,65,female,30y+,university,upper class,,TRUE,before 2015,TRUE,TRUE,32765,5000.0,sedan,4,3,1,FALSE
262122,Nataly,Yi,65,female,20-29y,none,upper class,0.3883294126398460,TRUE,before 2015,FALSE,TRUE,10238,10000.0,sedan,1,0,1,FALSE
775902,Coy,Ocampo,26-39,male,10-19y,university,working class,0.4980538083280820,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,1,0,0,FALSE
129481,Marjorie,Banks,65,male,30y+,university,upper class,0.606835028756197,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,5,0,4,FALSE
797033,Alicia,Churchill,40-64,male,20-29y,high school,middle class,0.6067334199289110,TRUE,before 2015,TRUE,TRUE,10238,,sedan,3,1,2,FALSE
353598,Ibrahim,Choate,26-39,female,10-19y,high school,middle class,,TRUE,before 2015,FALSE,TRUE,10238,11000.0,sedan,1,0,2,FALSE
308876,Allysa,Ruiz,40-64,female,10-19y,university,upper class,,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,1,0,FALSE
834997,Edward,Madden,26-39,male,10-19y,university,upper class,0.5043915324742730,FALSE,before 2015,TRUE,FALSE,32765,10000.0,sedan,2,0,2,TRUE
514623,Rodrigo,Chu,26-39,male,0-9y,none,working class,,FALSE,before 2015,TRUE,FALSE,10238,10000.0,sedan,0,0,0,TRUE
107940,Mauro,Keener,65,female,30y+,university,upper class,0.5452234138072730,TRUE,before 2015,TRUE,TRUE,10238,13000.0,sedan,3,0,5,FALSE
858675,Tristan,Littlefield,16-25,female,0-9y,none,poverty,0.3719807005181180,FALSE,before 2015,FALSE,TRUE,10238,10000.0,sedan,0,0,0,TRUE
505481,Joyce,Tierney,40-64,female,10-19y,none,poverty,,TRUE,before 2015,TRUE,TRUE,92101,8000.0,sedan,1,0,0,FALSE
594904,Lloyd,Nash,26-39,female,0-9y,high school,working class,0.4726751736932560,FALSE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
747580,Alyssa,Mcnutt,16-25,female,0-9y,high school,poverty,0.32602889931133400,FALSE,before 2015,TRUE,FALSE,10238,19000.0,sedan,0,0,0,TRUE
332700,Tiffani,Williams,40-64,female,20-29y,university,upper class,0.5298649623852710,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,1,0,1,FALSE
976369,Darius,Donovan,40-64,female,20-29y,none,middle class,0.3940178472726090,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,3,0,0,FALSE
679730,Ethan,Keefe,16-25,female,0-9y,high school,poverty,0.4404396695602370,FALSE,before 2015,FALSE,TRUE,10238,13000.0,sedan,0,0,0,TRUE
432058,Draven,Cronin,40-64,male,10-19y,university,middle class,0.6080560740690580,TRUE,after 2015,FALSE,TRUE,32765,9000.0,sedan,0,0,3,FALSE
740498,Harold,Ferrell,16-25,male,0-9y,high school,poverty,0.2157278264088220,FALSE,before 2015,FALSE,FALSE,32765,10000.0,sedan,0,0,0,TRUE
801283,Rileigh,Upton,16-25,female,0-9y,university,working class,0.32759082445757500,FALSE,before 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,TRUE
539616,Jerimiah,Cordell,26-39,female,0-9y,none,poverty,0.3176973711610150,TRUE,before 2015,FALSE,FALSE,32765,,sedan,0,0,0,FALSE
620447,Susan,Mejia,26-39,female,10-19y,university,upper class,0.7764554390782820,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sedan,1,1,1,FALSE
772315,Tai,Durbin,40-64,female,20-29y,university,upper class,0.5454437446082120,TRUE,before 2015,FALSE,FALSE,10238,11000.0,sedan,1,0,2,FALSE
805314,Amiyah,Clay,16-25,male,0-9y,none,poverty,0.3269877087775190,FALSE,before 2015,FALSE,TRUE,10238,10000.0,sedan,0,0,0,TRUE
622295,Chantel,Hummel,26-39,female,0-9y,high school,middle class,0.4928181363365420,TRUE,before 2015,TRUE,TRUE,10238,11000.0,sedan,0,0,0,TRUE
769923,Ajay,Koehn,65,female,30y+,high school,upper class,0.6299848044740750,FALSE,after 2015,FALSE,TRUE,10238,15000.0,sedan,2,0,4,FALSE
761062,Tess,Forbes,40-64,female,10-19y,high school,middle class,0.5447521777586470,FALSE,before 2015,TRUE,TRUE,10238,9000.0,sedan,2,0,0,FALSE
602588,Harmony,Judd,26-39,female,10-19y,none,poverty,0.3942650149428710,FALSE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,1,FALSE
83737,Terrence,Haggard,40-64,female,20-29y,none,working class,0.4183048565105680,FALSE,before 2015,FALSE,TRUE,10238,13000.0,sedan,1,0,0,FALSE
543924,Maddie,Ruggiero,26-39,male,10-19y,university,upper class,0.7646900997648360,FALSE,before 2015,TRUE,TRUE,10238,11000.0,sports car,1,0,2,TRUE
596744,Dexter,Schmitt,40-64,female,0-9y,university,upper class,0.6966010337271470,TRUE,before 2015,TRUE,TRUE,32765,10000.0,sedan,0,0,0,FALSE
240384,Livia,Higginbotham,40-64,male,20-29y,high school,upper class,0.6321993849634760,TRUE,before 2015,TRUE,FALSE,10238,10000.0,sedan,2,0,2,FALSE
846855,Alli,Robertson,40-64,female,10-19y,university,upper class,0.6031632370958910,TRUE,before 2015,FALSE,TRUE,32765,11000.0,sedan,2,0,0,FALSE
69212,Felipe,Carrington,40-64,male,10-19y,university,upper class,0.5245211285285370,TRUE,before 2015,TRUE,TRUE,32765,,sedan,3,0,0,TRUE
5949,Ebony,Price,16-25,female,0-9y,high school,middle class,0.5087644219573090,FALSE,before 2015,FALSE,TRUE,10238,11000.0,sedan,0,0,0,TRUE
764054,Ainsley,Lankford,40-64,male,20-29y,none,upper class,,TRUE,before 2015,TRUE,FALSE,10238,12000.0,sedan,2,2,2,FALSE
501875,Marion,Henry,26-39,female,10-19y,high school,middle class,0.5478432125011080,TRUE,before 2015,FALSE,FALSE,10238,15000.0,sedan,0,0,1,TRUE
196456,Aysia,Kline,40-64,male,20-29y,none,poverty,0.4070005307400170,FALSE,before 2015,FALSE,TRUE,32765,9000.0,sedan,8,3,4,TRUE
493706,Deandre,Alford,40-64,male,20-29y,university,upper class,0.7641171567990140,FALSE,before 2015,TRUE,TRUE,10238,,sedan,1,0,5,FALSE
241076,Tariq,Herrera,26-39,female,0-9y,high school,working class,0.3373787641557070,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,0,0,TRUE
734835,Ansley,Parkinson,26-39,male,0-9y,none,working class,0.4616897166171540,TRUE,before 2015,TRUE,TRUE,10238,10000.0,sedan,0,0,0,TRUE
70698,Ari,Quiroz,40-64,male,20-29y,university,upper class,0.5586102096002700,TRUE,after 2015,TRUE,TRUE,10238,11000.0,sedan,3,1,3,FALSE
148192,Lucy,Fulton,26-39,male,0-9y,university,upper class,0.6379102144121090,TRUE,before 2015,TRUE,TRUE,10238,10000.0,sedan,0,0,0,FALSE
900823,Isai,Olvera,65,male,30y+,university,upper class,0.6082079204337880,FALSE,before 2015,TRUE,TRUE,10238,12000.0,sedan,4,1,3,FALSE
756342,Stephon,Barragan,65,female,10-19y,high school,upper class,,TRUE,after 2015,TRUE,TRUE,32765,7000.0,sedan,2,0,2,FALSE
906649,Keegan,Wills,16-25,female,0-9y,high school,poverty,0.3904928315382310,FALSE,before 2015,FALSE,FALSE,10238,11000.0,sedan,0,0,0,TRUE
271782,Leia,Mireles,40-64,female,20-29y,university,upper class,0.5829590446374740,TRUE,after 2015,TRUE,TRUE,21217,10000.0,sedan,1,0,1,TRUE
451123,Tony,Akin,16-25,male,0-9y,none,poverty,0.3528605617419290,TRUE,before 2015,TRUE,TRUE,32765,10000.0,sedan,0,0,0,TRUE
357983,Dominique,Schulz,65,male,30y+,university,upper class,0.7180679557502560,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sedan,4,1,5,FALSE
571194,Esmeralda,Linder,40-64,female,20-29y,high school,poverty,0.3420137297724540,FALSE,before 2015,TRUE,TRUE,32765,,sedan,6,1,2,FALSE
815139,Zoey,Thayer,26-39,female,10-19y,university,middle class,,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,2,0,0,FALSE
872633,Devyn,Diehl,16-25,female,0-9y,none,working class,,FALSE,before 2015,FALSE,FALSE,32765,11000.0,sedan,0,0,0,TRUE
291065,Wayne,Faust,65,male,10-19y,university,upper class,0.5744303378575560,FALSE,before 2015,FALSE,TRUE,92101,12000.0,sedan,3,0,1,TRUE
865832,Peyton,Dubois,65,male,30y+,high school,upper class,0.5837375306849750,FALSE,before 2015,TRUE,TRUE,10238,10000.0,sedan,3,1,5,FALSE
37656,Kaia,Hargrove,65,male,30y+,high school,middle class,0.1995862649955140,TRUE,before 2015,TRUE,TRUE,10238,8000.0,sedan,6,1,6,FALSE
769768,Cailey,Chan,16-25,female,0-9y,none,poverty,0.34851046832490500,TRUE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,0,0,TRUE
480887,Rick,Muniz,40-64,female,20-29y,none,working class,0.3763609329888920,TRUE,before 2015,FALSE,FALSE,10238,15000.0,sedan,0,0,0,FALSE
387428,Jordyn,Crooks,26-39,female,10-19y,none,working class,0.4546562937959740,FALSE,before 2015,FALSE,FALSE,10238,18000.0,sedan,2,0,0,FALSE
330099,Amos,Knoll,26-39,female,10-19y,none,poverty,0.2543928838634380,FALSE,before 2015,FALSE,FALSE,10238,16000.0,sedan,0,0,0,FALSE
613717,Brenden,Sharpe,16-25,female,0-9y,high school,poverty,0.4301725188324180,FALSE,before 2015,FALSE,FALSE,10238,14000.0,sports car,0,0,0,TRUE
911473,Willie,Parker,40-64,male,20-29y,high school,upper class,0.5859101362400140,FALSE,before 2015,TRUE,TRUE,32765,10000.0,sedan,5,0,0,FALSE
563175,Izaiah,Jerome,40-64,female,20-29y,university,middle class,0.5000798154654830,TRUE,before 2015,FALSE,FALSE,32765,14000.0,sedan,1,1,2,FALSE
272001,Lynn,Ridgeway,26-39,male,10-19y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,0,0,0,FALSE
215445,Krysta,Hayward,16-25,male,0-9y,none,poverty,0.4425234857699700,TRUE,before 2015,TRUE,FALSE,10238,,sedan,0,0,0,TRUE
578635,Malorie,Cheung,40-64,male,10-19y,high school,middle class,,TRUE,before 2015,FALSE,TRUE,10238,12000.0,sedan,2,0,4,FALSE
887325,Dequan,Tillman,16-25,female,0-9y,high school,poverty,0.29830020027982500,FALSE,before 2015,FALSE,FALSE,10238,17000.0,sedan,0,0,0,TRUE
110283,Randolph,Bliss,40-64,female,0-9y,university,upper class,0.5635661989200740,TRUE,after 2015,TRUE,TRUE,10238,14000.0,sedan,0,0,0,FALSE
613670,Elsa,Pike,26-39,female,10-19y,university,middle class,0.5528557246369900,TRUE,before 2015,FALSE,TRUE,92101,12000.0,sedan,1,1,0,FALSE
491511,Issac,Hutcheson,26-39,female,10-19y,high school,middle class,0.4849151408745670,TRUE,before 2015,FALSE,FALSE,32765,13000.0,sports car,1,0,0,TRUE
403031,Kiera,Leahy,16-25,female,0-9y,none,working class,,FALSE,before 2015,FALSE,TRUE,32765,12000.0,sedan,0,0,0,TRUE
210484,Nakia,Davenport,16-25,male,0-9y,high school,poverty,0.20528277460674200,FALSE,before 2015,FALSE,FALSE,10238,13000.0,sedan,0,0,0,TRUE
602790,Tatyanna,Noriega,16-25,female,0-9y,high school,poverty,0.2412935569513580,FALSE,before 2015,FALSE,FALSE,10238,12000.0,sedan,0,0,0,FALSE
976407,Kendrick,Osborn,40-64,female,10-19y,high school,middle class,0.6200389582828860,TRUE,after 2015,TRUE,TRUE,10238,12000.0,sedan,1,0,1,FALSE
411490,Frank,Gilliam,16-25,male,0-9y,high school,poverty,0.3042562428251970,TRUE,before 2015,FALSE,TRUE,92101,14000.0,sedan,0,0,0,TRUE
657351,Vernon,Mullis,40-64,female,20-29y,university,upper class,0.6608490340692320,TRUE,after 2015,TRUE,FALSE,32765,10000.0,sedan,5,1,4,FALSE
949479,Katherine,Becerra,26-39,male,10-19y,university,middle class,,TRUE,before 2015,TRUE,TRUE,10238,12000.0,sports car,1,0,1,TRUE
709084,Natalia,Blalock,26-39,male,10-19y,high school,middle class,,TRUE,before 2015,TRUE,FALSE,10238,7000.0,sedan,2,0,1,FALSE
324483,James,Mcmillian,40-64,female,20-29y,university,upper class,0.6135322636094650,TRUE,after 2015,TRUE,TRUE,10238,11000.0,sedan,1,0,0,FALSE
269129,Helena,Knudsen,40-64,female,20-29y,high school,upper class,,FALSE,before 2015,FALSE,TRUE,32765,4000.0,sedan,1,2,1,FALSE
626587,Nicolas,Beach,40-64,female,20-29y,university,upper class,0.6831496294142620,TRUE,after 2015,FALSE,TRUE,32765,9000.0,sedan,2,0,1,FALSE
11280,Russell,Oldham,16-25,female,0-9y,university,middle class,,TRUE,after 2015,FALSE,FALSE,10238,14000.0,sedan,0,0,0,FALSE
586725,Bryce,Crowley,16-25,female,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,10238,12000.0,sedan,0,0,0,TRUE
850687,Ashli,Wenger,40-64,male,20-29y,high school,upper class,0.553308152582268,FALSE,before 2015,FALSE,FALSE,32765,,sedan,3,1,0,FALSE
378356,Candy,Moeller,26-39,male,10-19y,none,poverty,0.1428568741606680,TRUE,before 2015,TRUE,TRUE,32765,8000.0,sedan,3,1,0,TRUE
461730,Rachael,Kaufman,16-25,female,0-9y,high school,working class,0.5689042718463310,TRUE,before 2015,FALSE,FALSE,32765,14000.0,sedan,0,0,0,TRUE
589218,Leanne,Crane,65,male,20-29y,high school,upper class,0.4856727576949820,TRUE,before 2015,TRUE,TRUE,10238,14000.0,sedan,4,2,0,FALSE
946498,Shaylee,Robert,40-64,male,10-19y,high school,upper class,0.6793754625742530,FALSE,before 2015,TRUE,FALSE,10238,10000.0,sedan,2,1,0,FALSE
479118,Rafael,Conrad,40-64,male,10-19y,university,upper class,0.5282959648021780,TRUE,after 2015,FALSE,TRUE,10238,12000.0,sedan,1,0,4,FALSE
744591,Kenia,Hill,26-39,male,0-9y,high school,working class,0.4694285820819800,TRUE,before 2015,FALSE,FALSE,10238,17000.0,sedan,0,0,0,TRUE
